store_id,visit_datetime,reserve_visitors,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
air_6b15edd1b4fbb96a,2016-11-19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,8,0,0,0
air_d6b3e67261f07646,2016-11-19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,12,4,0,0,0
air_5a9a6cbeeb434c08,2016-11-19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
air_1707a3f18bb0da07,2016-11-19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0,0,0
air_db80363d35f10926,2016-11-19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,2,0,0,0
air_4c727b55acdee495,2016-11-19,14,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,0,0,0,0,0
air_bebd55ed63ab2422,2016-11-19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0
air_40f6193ea3ed1b91,2016-11-19,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
air_42d41eb58cad170e,2016-11-19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
air_97159fc4e90053fe,2016-11-19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0
air_4579cb0669fd411b,2016-11-19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0
air_fe22ef5a9cbef123,2016-11-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
air_324f7c39a8410e7c,2016-11-19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0
air_b4f32bcc399da2b9,2016-11-19,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0
air_877f79706adbfb06,2016-11-19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0
air_683371d9baabf410,2016-11-19,49,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,20,0,0,0
air_20add8092c9bb51d,2016-11-19,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,10,0,0,0
air_2c6fef1ce0e13a5a,2016-11-19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,0,8,0
air_af63df35857b16e6,2016-11-19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,4,0,0,0
air_2fc478dc9f0a6b31,2016-11-19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0
air_6b9fa44a9cf504a1,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
air_646b93e336f0dded,2016-11-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0
air_e270aff84ac7e4c8,2016-11-19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
air_6ff5fca957798daa,2016-11-19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0
air_2a3743e37aab04b4,2016-11-19,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,3,2,0,0
air_3e93f3c81008696d,2016-11-19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,0,0,0
air_465bddfed3353b23,2016-11-19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
air_645cb18b33f938cf,2016-11-19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
air_1033310359ceeac1,2016-11-19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0
air_36429b5ca4407b3e,2016-11-19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,18,0,0,0
air_375a5241615b5e22,2016-11-19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
air_bc991c51d6613745,2016-11-19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,9,0,0
air_0e1eae99b8723bc1,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
air_2d3afcb91762fe01,2016-11-19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2,0,0,0,0
air_84f6876ff7e83ae7,2016-11-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0
air_a17f0778617c76e2,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
air_04341b588bde96cd,2016-11-19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
air_b1bb1fae86617d7a,2016-11-19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
air_066f0221b8a4d533,2016-11-19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,5,0,0
air_c47aa7493b15f297,2016-11-19,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0
air_dea0655f96947922,2016-11-19,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0
air_fa12b40b02fecfd8,2016-11-19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0
air_b23d0f519291247d,2016-11-19,148,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,4,16,54,4
air_68c1de82037d87e6,2016-11-19,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0
air_a24bf50c3e90d583,2016-11-19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,2,6,0,0
air_627cabe2fe53f33f,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
air_ee3ba9af184c6c82,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
air_61de73b097513f58,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
air_9241121af22ff1d6,2016-11-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
air_4beac252540f865e,2016-11-19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,3,0,0,0
air_831658500aa7c846,2016-11-19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0
air_9d474ec2448c700d,2016-11-19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0
air_2b8b29ddfd35018e,2016-11-19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
air_7cc17a324ae5c7dc,2016-11-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
air_0f0cdeee6c9bf3d7,2016-11-19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,9,0,0,0
air_4092cfbd95a3ac1b,2016-11-19,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0
air_de692863bb2dd758,2016-11-19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,19,2,0,0
air_51281cd059d7b89b,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
air_632ba66e1f75aa28,2016-11-19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
air_a88ac559064dec08,2016-11-19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
air_45326ebb8dc72cfb,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
air_e053c561f32acc28,2016-11-19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,0
air_5f6fa1b897fe80d5,2016-11-19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,6,2,1,0,0
air_9aa32b3db0fab3a5,2016-11-19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
air_bb09595bab7d5cfb,2016-11-19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
air_f2c5a1f24279c531,2016-11-19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
air_483eba479dc9910d,2016-11-19,10,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,6,0,0,0,0
air_fea5dc9594450608,2016-11-19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
air_640cf4835f0d9ba3,2016-11-19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0
air_eec5e572b9eb9c23,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
air_4d21676ed11f0bac,2016-11-19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,2
air_99b01136f451fc0e,2016-11-19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
air_f911308e19d64236,2016-11-19,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
air_63a750d8b4b6a976,2016-11-19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10,0,0
air_1c0b150f9e696a5f,2016-11-19,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0
air_8b4a46dc521bfcfe,2016-11-19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,0
air_db4b38ebe7a7ceff,2016-11-19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0
air_9efaa7ded03c5a71,2016-11-19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0
air_a257c9749d8d0ff6,2016-11-19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,2,0,0,0
air_8093d0b565e9dbdf,2016-11-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0
air_32460819c7600037,2016-11-19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0
air_cf5ab75a0afb8af9,2016-11-19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,4,2,0,0,0
air_96743eee94114261,2016-11-19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
air_bfafaed35e213fd7,2016-11-19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
air_ccd19a5bc5573ae5,2016-11-19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0
air_48e9fc98b62495a7,2016-11-19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
air_3c938075889fc059,2016-11-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
air_b45b8e456f53942a,2016-11-19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,0
air_55c3627912b9c849,2016-11-19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
air_9d452a881f7f2bb7,2016-11-19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
air_c759b6abeb552160,2016-11-19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
air_f8233ad00755c35c,2016-11-19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
air_1408dd53f31a8a65,2016-11-19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,36,0,7
air_3c05c8f26c611eb9,2016-11-19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,6,8,0,0
air_397d3f32a7196aa2,2016-11-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
air_a9178f19da58fe99,2016-11-19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
air_6d65542aa43b598b,2016-11-19,17,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,3,0,2,0,0,0,0
air_290e7a57b390f78e,2016-11-19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0
air_42c9aa6d617c5057,2016-11-19,21,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,12,0,0,0,0,0
air_e55abd740f93ecc4,2016-11-19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,11,0,9,0,0
air_48f4da6223571da4,2016-11-19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,0
air_56cebcbd6906e04c,2016-11-19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,32,0,0,0,0
air_7831b00996701c0f,2016-11-19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,0,0,0
air_de803f7e324936b8,2016-11-19,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,4
air_04cae7c1bc9b2a0b,2016-11-19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,2,9,3,0,0
air_5acc13d655a6e8b2,2016-11-19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
air_bedd35489e666605,2016-11-19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
air_bf617aa68d5f1cfa,2016-11-19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0
air_97cf68dc1a9beac0,2016-11-20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0
air_cf5ab75a0afb8af9,2016-11-20,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,9,11,2,0,0
air_4c727b55acdee495,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
air_4b55d8aea1d2b395,2016-11-20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,0,4,0,0,0,0,0
air_6ca1d941c8199a67,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
air_8b4a46dc521bfcfe,2016-11-20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
air_de803f7e324936b8,2016-11-20,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air_b8a5ee69e5fdcc5b,2016-11-20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,3,0,0,0,0,0,0
air_56cebcbd6906e04c,2016-11-20,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,50,0,0,0
air_754ae581ad80cc9f,2016-11-20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
air_1408dd53f31a8a65,2016-11-20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0
air_f911308e19d64236,2016-11-20,29,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,10,0,2,0,0,0,0
air_4d21676ed11f0bac,2016-11-20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0
air_97b2a9f975fc702c,2016-11-20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,4,0,0,0,0
air_bb09595bab7d5cfb,2016-11-20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
air_710d6537cb7623df,2016-11-20,14,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,3,0,0,0,0
air_63a750d8b4b6a976,2016-11-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
air_4092cfbd95a3ac1b,2016-11-20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,9,3,0,0,0
air_4beac252540f865e,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
air_3c05c8f26c611eb9,2016-11-20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
air_e55abd740f93ecc4,2016-11-20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,0
air_de88770300008624,2016-11-20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
air_683371d9baabf410,2016-11-20,19,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0
air_7831b00996701c0f,2016-11-20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0
air_9b6af3db40da4ae2,2016-11-20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
air_c88467d88b2c8ecd,2016-11-20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0
air_20add8092c9bb51d,2016-11-20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0
air_9241121af22ff1d6,2016-11-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
air_4579cb0669fd411b,2016-11-20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0
air_c3585b0fba3998d0,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
air_5f6fa1b897fe80d5,2016-11-20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0
air_bc991c51d6613745,2016-11-20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0
air_6836438b543ba698,2016-11-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0
air_f690c42545146e0a,2016-11-20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0
air_3c938075889fc059,2016-11-20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
air_2c6fef1ce0e13a5a,2016-11-20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
air_3bb99a1fe0583897,2016-11-20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,4,0,0,0
air_7cc17a324ae5c7dc,2016-11-20,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,14,0,0,4,0,0,0,0
air_9d452a881f7f2bb7,2016-11-20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0
air_2cee51fa6fdf6c0d,2016-11-20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
air_a563896da3777078,2016-11-20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
air_ccd19a5bc5573ae5,2016-11-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
air_84f6876ff7e83ae7,2016-11-20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
air_40f6193ea3ed1b91,2016-11-20,12,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0
air_1eeff462acb24fb7,2016-11-20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,0,0
air_a85f0c0c889f6b7e,2016-11-20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
air_24b9b2a020826ede,2016-11-20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
air_fa12b40b02fecfd8,2016-11-20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0
air_a38f25e3399d1b25,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
air_df9355c47c5df9d3,2016-11-20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
air_707d4b6328f2c2df,2016-11-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
air_ee3a01f0c71a769f,2016-11-20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2,6,2,0,0,0,0,0,0
air_b439391e72899756,2016-11-20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5,0,0
air_eec5e572b9eb9c23,2016-11-20,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
air_af63df35857b16e6,2016-11-20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,0,0,0
air_0f0cdeee6c9bf3d7,2016-11-20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
air_2fc478dc9f0a6b31,2016-11-20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,0,0
air_36429b5ca4407b3e,2016-11-20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
air_b1bb1fae86617d7a,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
air_ecf7f141339f1d57,2016-11-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
air_26f10355d9b4d82a,2016-11-20,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,2,0,0,0
air_7ef9a5ea5c8fe39f,2016-11-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
air_5acc13d655a6e8b2,2016-11-20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
air_dea0655f96947922,2016-11-20,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0
air_67f87c159d9e2ee2,2016-11-20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,3,0,0,0
air_42c9aa6d617c5057,2016-11-20,8,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0
air_97159fc4e90053fe,2016-11-20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0
air_1033310359ceeac1,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
air_04cae7c1bc9b2a0b,2016-11-20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,6,0,0,0
air_bf617aa68d5f1cfa,2016-11-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
air_83db5aff8f50478e,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
air_bebd55ed63ab2422,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
air_8093d0b565e9dbdf,2016-11-20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,0,0,0
air_0867f7bebad6a649,2016-11-20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0
air_2a3743e37aab04b4,2016-11-20,19,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0
air_08cb3c4ee6cd6a22,2016-11-20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
air_6d65542aa43b598b,2016-11-20,24,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,2,3,6,0,0,0,0
air_c0385db498b391e5,2016-11-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
air_90f0efbb702d77b7,2016-11-20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0
air_12c4fb7a423df20d,2016-11-20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0
air_324f7c39a8410e7c,2016-11-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
air_df554c4527a1cfe6,2016-11-20,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
air_e053c561f32acc28,2016-11-20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4
air_0b1e72d2d4422b20,2016-11-20,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
air_6c91a28278a16f64,2016-11-20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
air_8f3b563416efc6ad,2016-11-20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
air_a2b29aa7feb4e36f,2016-11-20,43,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0
air_483eba479dc9910d,2016-11-20,11,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0
